FileName,Molecule,MinStartTime,MaxEndTime
C30_QC_01.d,TAG(54:5_FA18:2),14.3100,14.6800
C30_QC_02.d,TAG(54:5_FA18:2),14.3100,14.6800
C30_QC_00.d,TAG(54:5_FA18:3),14.4100,14.8000
C30_QC_01.d,TAG(54:5_FA18:3),14.3800,14.7700
C30_QC_02.d,TAG(54:5_FA18:3),14.3500,14.7400
C30_QC_00.d,TAG(54:5_FA20:2),14.3500,14.8300
C30_QC_01.d,TAG(54:5_FA20:2),14.2800,14.7700
C30_QC_02.d,TAG(54:5_FA20:2),14.2800,14.7700
C30_QC_00.d,TAG(54:5_FA20:3),14.2800,14.8600
C30_QC_01.d,TAG(54:5_FA20:3),14.2500,14.8000
C30_QC_02.d,TAG(54:5_FA20:3),14.3100,14.8000
C30_QC_00.d,TAG(54:5_FA20:4),14.5600,14.9300
C30_QC_01.d,TAG(54:5_FA20:4),14.5300,14.8600
C30_QC_02.d,TAG(54:5_FA20:4),14.5300,14.8600
C30_QC_00.d,TAG(54:5_FA20:5),14.2800,14.6500
C30_QC_01.d,TAG(54:5_FA20:5),14.2500,14.6200
C30_QC_02.d,TAG(54:5_FA20:5),14.2500,14.6500
C30_QC_00.d,TAG(54:5_FA22:4),14.4400,14.8300
C30_QC_01.d,TAG(54:5_FA22:4),14.4100,14.8000
C30_QC_02.d,TAG(54:5_FA22:4),14.4100,14.7700
C30_QC_00.d,TAG(54:5_FA22:5),14.3100,15.0500
C30_QC_01.d,TAG(54:5_FA22:5),14.2200,15.0200
C30_QC_02.d,TAG(54:5_FA22:5),14.2500,14.9900
C30_QC_00.d,TAG(54:6_FA16:0),14.2500,14.7700
C30_QC_01.d,TAG(54:6_FA16:0),14.1900,14.7400
C30_QC_02.d,TAG(54:6_FA16:0),14.1900,14.7400
C30_QC_00.d,TAG(54:6_FA16:1),14.1000,14.5600
C30_QC_01.d,TAG(54:6_FA16:1),14.0400,14.5300
C30_QC_02.d,TAG(54:6_FA16:1),14.0400,14.5300
C30_QC_00.d,TAG(54:6_FA18:1),14.1000,14.5000
C30_QC_01.d,TAG(54:6_FA18:1),14.0400,14.4400
C30_QC_02.d,TAG(54:6_FA18:1),14.0400,14.4400
C30_QC_00.d,TAG(54:6_FA18:2),14.0700,14.4400
C30_QC_01.d,TAG(54:6_FA18:2),14.0100,14.4100
C30_QC_02.d,TAG(54:6_FA18:2),14.0100,14.3800
C30_QC_00.d,TAG(54:6_FA18:3),14.1000,14.4700
C30_QC_01.d,TAG(54:6_FA18:3),14.0700,14.4400
C30_QC_02.d,TAG(54:6_FA18:3),14.0400,14.4400
C30_QC_00.d,TAG(54:6_FA20:3),14.0700,14.5900
C30_QC_01.d,TAG(54:6_FA20:3),14.0400,14.5600
C30_QC_02.d,TAG(54:6_FA20:3),14.0100,14.5300
C30_QC_00.d,TAG(54:6_FA20:4),14.2500,14.5900
C30_QC_01.d,TAG(54:6_FA20:4),14.1900,14.5600
C30_QC_02.d,TAG(54:6_FA20:4),14.1900,14.5600
C30_QC_00.d,TAG(54:6_FA20:5),14.2800,14.6500
C30_QC_01.d,TAG(54:6_FA20:5),14.0100,14.6200
C30_QC_02.d,TAG(54:6_FA20:5),14.2500,14.6200
C30_QC_00.d,TAG(54:6_FA22:5),14.1900,14.6800
C30_QC_01.d,TAG(54:6_FA22:5),14.1600,14.6200
C30_QC_02.d,TAG(54:6_FA22:5),14.1300,14.6200
C30_QC_00.d,TAG(54:6_FA22:6),14.4400,14.8000
C30_QC_01.d,TAG(54:6_FA22:6),14.4100,14.7700
C30_QC_02.d,TAG(54:6_FA22:6),14.4100,14.7400
C30_QC_00.d,TAG(54:7_FA16:1),13.8900,14.4400
C30_QC_01.d,TAG(54:7_FA16:1),13.8600,14.3800
C30_QC_02.d,TAG(54:7_FA16:1),13.8600,14.3800
C30_QC_00.d,TAG(54:7_FA18:1),13.8300,14.3800
C30_QC_01.d,TAG(54:7_FA18:1),13.8300,14.3500
C30_QC_02.d,TAG(54:7_FA18:1),13.8000,14.3800
C30_QC_00.d,TAG(54:7_FA18:2),13.8300,14.2600
C30_QC_01.d,TAG(54:7_FA18:2),13.7700,14.1900
C30_QC_02.d,TAG(54:7_FA18:2),13.7700,14.1600
C30_QC_00.d,TAG(54:7_FA18:3),13.8300,14.2200
C30_QC_01.d,TAG(54:7_FA18:3),13.7700,14.1600
C30_QC_02.d,TAG(54:7_FA18:3),13.7700,14.1600
C30_QC_00.d,TAG(54:7_FA20:4),13.9200,14.3200
C30_QC_01.d,TAG(54:7_FA20:4),13.8600,14.2900
C30_QC_02.d,TAG(54:7_FA20:4),13.8600,14.2900
C30_QC_00.d,TAG(54:7_FA20:5),14.0100,14.3500
C30_QC_01.d,TAG(54:7_FA20:5),13.9500,14.3200
C30_QC_02.d,TAG(54:7_FA20:5),13.9500,14.3200
C30_QC_00.d,TAG(54:7_FA22:5),13.9200,14.3800
C30_QC_01.d,TAG(54:7_FA22:5),13.8300,14.3500
C30_QC_02.d,TAG(54:7_FA22:5),13.8300,14.3500
C30_QC_00.d,TAG(54:7_FA22:6),14.0700,14.4100
C30_QC_01.d,TAG(54:7_FA22:6),14.0100,14.3800
C30_QC_02.d,TAG(54:7_FA22:6),14.0100,14.3800
C30_QC_00.d,TAG(54:8_FA18:2),13.5800,14.1000
C30_QC_01.d,TAG(54:8_FA18:2),13.5500,14.0700
C30_QC_02.d,TAG(54:8_FA18:2),13.5500,14.0700
C30_QC_00.d,TAG(54:8_FA18:3),13.5800,13.9800
C30_QC_01.d,TAG(54:8_FA18:3),13.5200,13.9500
C30_QC_02.d,TAG(54:8_FA18:3),13.5200,13.9800
C30_QC_00.d,TAG(54:8_FA20:4),13.6800,14.1000
C30_QC_01.d,TAG(54:8_FA20:4),13.6100,14.0400
C30_QC_02.d,TAG(54:8_FA20:4),13.6400,14.0700
C30_QC_00.d,TAG(54:8_FA20:5),13.6800,14.1000
C30_QC_01.d,TAG(54:8_FA20:5),13.6400,14.0400
C30_QC_02.d,TAG(54:8_FA20:5),13.6400,14.0400
C30_QC_00.d,TAG(54:8_FA22:6),13.7700,14.1300
C30_QC_01.d,TAG(54:8_FA22:6),13.7400,14.1000
C30_QC_02.d,TAG(54:8_FA22:6),13.7100,14.0700
C30_QC_00.d,TAG(55:1_FA16:0),14.1300,14.4900
C30_QC_01.d,TAG(55:1_FA16:0),14.1000,14.4300
C30_QC_02.d,TAG(55:1_FA16:0),14.1000,14.4300
C30_QC_00.d,TAG(55:1_FA18:1),14.0100,14.4300
C30_QC_01.d,TAG(55:1_FA18:1),13.9700,14.4000
C30_QC_02.d,TAG(55:1_FA18:1),13.9700,14.4000
C30_QC_00.d,TAG(55:2_FA18:1),15.2300,16.0800
C30_QC_01.d,TAG(55:2_FA18:1),15.1700,16.0200
C30_QC_02.d,TAG(55:2_FA18:1),15.1700,15.9900
C30_QC_00.d,TAG(55:2_FA18:2),13.7300,14.1600
C30_QC_01.d,TAG(55:2_FA18:2),13.7000,14.1000
C30_QC_02.d,TAG(55:2_FA18:2),13.7000,14.1000
C30_QC_00.d,TAG(55:3_FA18:1),15.2000,15.6600
C30_QC_01.d,TAG(55:3_FA18:1),15.1700,15.5900
C30_QC_02.d,TAG(55:3_FA18:1),15.1700,15.6300
C30_QC_00.d,TAG(55:3_FA18:2),14.8900,15.7200
C30_QC_01.d,TAG(55:3_FA18:2),15.2600,15.6600
C30_QC_02.d,TAG(55:3_FA18:2),15.2300,15.6600
C30_QC_00.d,TAG(55:4_FA18:1),14.8300,15.2600
C30_QC_01.d,TAG(55:4_FA18:1),14.8300,15.2300
C30_QC_02.d,TAG(55:4_FA18:1),14.8000,15.2300
C30_QC_00.d,TAG(55:4_FA18:2),14.8600,15.2900
C30_QC_01.d,TAG(55:4_FA18:2),14.8300,15.4100
C30_QC_02.d,TAG(55:4_FA18:2),14.8000,15.2300
C30_QC_00.d,TAG(55:5_FA18:1),14.4000,15.1100
C30_QC_01.d,TAG(55:5_FA18:1),14.5300,15.0800
C30_QC_02.d,TAG(55:5_FA18:1),14.5000,15.0800
C30_QC_00.d,TAG(55:5_FA18:2),14.5300,15.1400
C30_QC_01.d,TAG(55:5_FA18:2),14.5000,14.8900
C30_QC_02.d,TAG(55:5_FA18:2),14.4600,15.1100
C30_QC_00.d,TAG(55:5_FA20:4),14.7400,15.1100
C30_QC_01.d,TAG(55:5_FA20:4),14.7100,15.0800
C30_QC_02.d,TAG(55:5_FA20:4),14.4600,15.0800
C30_QC_00.d,TAG(55:7_FA22:6),14.2200,14.5900
C30_QC_01.d,TAG(55:7_FA22:6),14.1900,14.5600
C30_QC_02.d,TAG(55:7_FA22:6),14.1900,14.5600
C30_QC_00.d,TAG(56:1_FA16:0),16.4800,16.9000
C30_QC_01.d,TAG(56:1_FA16:0),16.4500,16.8100
C30_QC_02.d,TAG(56:1_FA16:0),16.4500,16.8400
C30_QC_00.d,TAG(56:1_FA18:1),16.5100,16.8700
C30_QC_01.d,TAG(56:1_FA18:1),16.4800,16.8100
C30_QC_02.d,TAG(56:1_FA18:1),16.4500,16.8100
C30_QC_00.d,TAG(56:10_FA18:2),14.8900,15.7200
C30_QC_01.d,TAG(56:10_FA18:2),15.2000,15.6600
C30_QC_02.d,TAG(56:10_FA18:2),14.8600,15.6600
C30_QC_00.d,TAG(56:2_FA16:0),15.9000,16.4800
C30_QC_01.d,TAG(56:2_FA16:0),15.8600,16.4100
C30_QC_02.d,TAG(56:2_FA16:0),15.8600,16.4100
C30_QC_00.d,TAG(56:2_FA18:0),15.9300,16.4100
C30_QC_01.d,TAG(56:2_FA18:0),15.9000,16.3500
C30_QC_02.d,TAG(56:2_FA18:0),15.8600,16.3500
C30_QC_00.d,TAG(56:2_FA20:0),15.9600,16.3500
C30_QC_01.d,TAG(56:2_FA20:0),15.9300,16.3200
C30_QC_02.d,TAG(56:2_FA20:0),15.9000,16.2900
C30_QC_00.d,TAG(56:2_FA20:1),15.9300,16.2900
C30_QC_01.d,TAG(56:2_FA20:1),15.8600,16.2300
C30_QC_02.d,TAG(56:2_FA20:1),15.8600,16.2300
C30_QC_00.d,TAG(56:3_FA16:0),15.5000,15.9000
C30_QC_01.d,TAG(56:3_FA16:0),15.4700,15.8300
C30_QC_02.d,TAG(56:3_FA16:0),15.4700,15.8700
C30_QC_00.d,TAG(56:3_FA18:0),15.1300,15.9000
C30_QC_01.d,TAG(56:3_FA18:0),15.1000,15.9000
C30_QC_02.d,TAG(56:3_FA18:0),15.4700,15.8700
C30_QC_00.d,TAG(56:3_FA18:1),15.4100,15.8300
C30_QC_01.d,TAG(56:3_FA18:1),15.3800,15.8000
C30_QC_02.d,TAG(56:3_FA18:1),15.3800,15.8000
C30_QC_00.d,TAG(56:3_FA18:2),15.5300,15.9300
C30_QC_01.d,TAG(56:3_FA18:2),15.5000,15.9000
C30_QC_02.d,TAG(56:3_FA18:2),15.5000,15.9000
C30_QC_00.d,TAG(56:3_FA20:0),15.5600,15.9600
C30_QC_01.d,TAG(56:3_FA20:0),15.5000,15.9000
C30_QC_02.d,TAG(56:3_FA20:0),15.5000,15.9000
C30_QC_00.d,TAG(56:3_FA20:1),15.4400,15.8300
C30_QC_01.d,TAG(56:3_FA20:1),15.3800,15.8000
C30_QC_02.d,TAG(56:3_FA20:1),15.3800,15.7700
C30_QC_00.d,TAG(56:3_FA20:2),15.5000,15.9000
C30_QC_01.d,TAG(56:3_FA20:2),15.5000,15.8700
C30_QC_02.d,TAG(56:3_FA20:2),15.4700,15.8700
C30_QC_00.d,TAG(56:4_FA16:0),14.8600,15.6500
C30_QC_01.d,TAG(56:4_FA16:0),14.8000,15.5900
C30_QC_02.d,TAG(56:4_FA16:0),14.8000,15.6200
C30_QC_00.d,TAG(56:4_FA18:0),14.8600,15.7700
C30_QC_01.d,TAG(56:4_FA18:0),14.8600,15.7400
C30_QC_02.d,TAG(56:4_FA18:0),14.8300,15.7100
C30_QC_00.d,TAG(56:4_FA18:1),14.8000,15.5300
C30_QC_01.d,TAG(56:4_FA18:1),14.8000,15.5300
C30_QC_02.d,TAG(56:4_FA18:1),14.7700,15.5000
C30_QC_00.d,TAG(56:4_FA18:2),15.0700,15.5600
C30_QC_01.d,TAG(56:4_FA18:2),15.0400,15.5300
C30_QC_02.d,TAG(56:4_FA18:2),15.0100,15.5000
C30_QC_00.d,TAG(56:4_FA20:1),15.0700,15.4700
C30_QC_01.d,TAG(56:4_FA20:1),15.0400,15.4100
C30_QC_02.d,TAG(56:4_FA20:1),15.0400,15.4100
C30_QC_00.d,TAG(56:4_FA20:2),14.8000,15.5000
C30_QC_01.d,TAG(56:4_FA20:2),14.7400,15.4700
C30_QC_02.d,TAG(56:4_FA20:2),14.7400,15.4700
C30_QC_00.d,TAG(56:4_FA20:3),14.8000,15.5900
C30_QC_01.d,TAG(56:4_FA20:3),14.8000,15.5600
C30_QC_02.d,TAG(56:4_FA20:3),14.7000,15.5600
C30_QC_00.d,TAG(56:4_FA20:4),14.9800,15.3500
C30_QC_01.d,TAG(56:4_FA20:4),14.9500,15.3200
C30_QC_02.d,TAG(56:4_FA20:4),15.4100,15.7700
C30_QC_00.d,TAG(56:4_FA22:4),14.6400,15.2200
C30_QC_01.d,TAG(56:4_FA22:4),14.8300,15.1600
C30_QC_02.d,TAG(56:4_FA22:4),14.8000,15.1600
C30_QC_00.d,TAG(56:5_FA16:0),14.5800,15.2200
C30_QC_01.d,TAG(56:5_FA16:0),14.5200,15.1900
C30_QC_02.d,TAG(56:5_FA16:0),14.5500,15.1600
C30_QC_00.d,TAG(56:5_FA18:0),14.6100,15.3500
C30_QC_01.d,TAG(56:5_FA18:0),14.5800,15.2900
C30_QC_02.d,TAG(56:5_FA18:0),14.5500,15.2900
C30_QC_00.d,TAG(56:5_FA18:1),14.5500,15.3500
C30_QC_01.d,TAG(56:5_FA18:1),14.5200,15.2900
C30_QC_02.d,TAG(56:5_FA18:1),14.4900,15.2900
C30_QC_00.d,TAG(56:5_FA18:2),14.4900,15.1900
C30_QC_01.d,TAG(56:5_FA18:2),14.4600,15.1600
C30_QC_02.d,TAG(56:5_FA18:2),14.4600,15.1300
C30_QC_00.d,TAG(56:5_FA20:1),14.7400,15.1900
C30_QC_01.d,TAG(56:5_FA20:1),14.7100,15.1000
C30_QC_02.d,TAG(56:5_FA20:1),14.7100,15.0700
C30_QC_00.d,TAG(56:5_FA20:2),14.7400,15.1000
C30_QC_01.d,TAG(56:5_FA20:2),14.6700,15.0700
C30_QC_02.d,TAG(56:5_FA20:2),14.4300,15.0700
C30_QC_00.d,TAG(56:5_FA20:3),14.5200,15.2600
C30_QC_01.d,TAG(56:5_FA20:3),14.4900,15.1900
C30_QC_02.d,TAG(56:5_FA20:3),14.4900,15.1900
C30_QC_00.d,TAG(56:5_FA20:4),14.9800,15.3500
C30_QC_01.d,TAG(56:5_FA20:4),14.9500,15.2900
C30_QC_02.d,TAG(56:5_FA20:4),14.9500,15.2900
C30_QC_00.d,TAG(56:5_FA22:4),14.8300,15.1900
C30_QC_01.d,TAG(56:5_FA22:4),14.8000,15.1600
C30_QC_02.d,TAG(56:5_FA22:4),14.8000,15.1600
C30_QC_00.d,TAG(56:5_FA22:5),14.5500,15.4700
C30_QC_01.d,TAG(56:5_FA22:5),14.5200,15.4100
C30_QC_02.d,TAG(56:5_FA22:5),14.5200,15.4100
C30_QC_00.d,TAG(56:6_FA16:0),14.5200,14.9500
C30_QC_01.d,TAG(56:6_FA16:0),14.4900,14.8900
C30_QC_02.d,TAG(56:6_FA16:0),14.4900,14.8900
C30_QC_00.d,TAG(56:6_FA18:0),14.4300,15.1300
C30_QC_01.d,TAG(56:6_FA18:0),14.5500,15.1000
C30_QC_02.d,TAG(56:6_FA18:0),14.3100,15.1300
C30_QC_00.d,TAG(56:6_FA18:1),14.4900,14.9200
C30_QC_01.d,TAG(56:6_FA18:1),14.4600,14.8900
C30_QC_02.d,TAG(56:6_FA18:1),14.4600,14.8900
C30_QC_00.d,TAG(56:6_FA18:2),14.2800,14.9800
C30_QC_01.d,TAG(56:6_FA18:2),14.2200,14.9200
C30_QC_02.d,TAG(56:6_FA18:2),14.2200,14.9200
C30_QC_00.d,TAG(56:6_FA18:3),14.2200,14.9200
C30_QC_01.d,TAG(56:6_FA18:3),14.2500,14.8900
C30_QC_02.d,TAG(56:6_FA18:3),14.3700,14.8600
C30_QC_00.d,TAG(56:6_FA20:2),14.3700,14.9200
C30_QC_01.d,TAG(56:6_FA20:2),14.3400,14.7700
C30_QC_02.d,TAG(56:6_FA20:2),14.3700,14.7700
C30_QC_00.d,TAG(56:6_FA20:3),14.2500,14.8900
C30_QC_01.d,TAG(56:6_FA20:3),14.2200,14.8300
C30_QC_02.d,TAG(56:6_FA20:3),14.2200,14.8300
C30_QC_00.d,TAG(56:6_FA20:4),14.5500,14.9500
C30_QC_01.d,TAG(56:6_FA20:4),14.5200,14.9200
C30_QC_02.d,TAG(56:6_FA20:4),14.5200,14.9200
C30_QC_00.d,TAG(56:6_FA20:5),14.7100,15.1000
C30_QC_01.d,TAG(56:6_FA20:5),14.6800,15.0400
C30_QC_02.d,TAG(56:6_FA20:5),14.6800,15.0400
C30_QC_00.d,TAG(56:6_FA22:4),14.4900,14.8900
C30_QC_01.d,TAG(56:6_FA22:4),14.4600,14.8300
C30_QC_02.d,TAG(56:6_FA22:4),14.4600,14.8300
C30_QC_00.d,TAG(56:6_FA22:5),14.5200,15.0100
C30_QC_01.d,TAG(56:6_FA22:5),14.4900,14.9500
C30_QC_02.d,TAG(56:6_FA22:5),14.4900,14.9200
C30_QC_00.d,TAG(56:6_FA22:6),14.4300,14.8000
C30_QC_01.d,TAG(56:6_FA22:6),14.4000,14.7400
C30_QC_02.d,TAG(56:6_FA22:6),14.4000,14.7400
C30_QC_00.d,TAG(56:7_FA16:0),14.2500,14.8000
C30_QC_01.d,TAG(56:7_FA16:0),14.2200,14.7400
C30_QC_02.d,TAG(56:7_FA16:0),14.1900,14.7400
C30_QC_00.d,TAG(56:7_FA16:1),14.1000,14.6800
C30_QC_01.d,TAG(56:7_FA16:1),13.9700,14.5800
C30_QC_02.d,TAG(56:7_FA16:1),14.0700,14.5800
C30_QC_00.d,TAG(56:7_FA18:0),14.1000,14.8000
C30_QC_01.d,TAG(56:7_FA18:0),14.0300,14.7400
C30_QC_02.d,TAG(56:7_FA18:0),14.1600,14.7400
C30_QC_00.d,TAG(56:7_FA18:1),14.2200,14.8000
C30_QC_01.d,TAG(56:7_FA18:1),14.1900,14.7400
C30_QC_02.d,TAG(56:7_FA18:1),14.1900,14.7400
C30_QC_00.d,TAG(56:7_FA18:2),14.1900,14.6200
C30_QC_01.d,TAG(56:7_FA18:2),14.1600,14.5800
C30_QC_02.d,TAG(56:7_FA18:2),14.1600,14.5800
C30_QC_00.d,TAG(56:7_FA18:3),14.0000,14.7700
C30_QC_01.d,TAG(56:7_FA18:3),14.1000,14.7400
C30_QC_02.d,TAG(56:7_FA18:3),14.0000,14.7400
C30_QC_00.d,TAG(56:7_FA20:3),13.9700,14.6200
C30_QC_01.d,TAG(56:7_FA20:3),14.0000,14.5500
C30_QC_02.d,TAG(56:7_FA20:3),14.0700,14.5500
C30_QC_00.d,TAG(56:7_FA20:4),14.2500,14.6200
C30_QC_01.d,TAG(56:7_FA20:4),14.1900,14.5500
C30_QC_02.d,TAG(56:7_FA20:4),14.1900,14.5500
C30_QC_00.d,TAG(56:7_FA20:5),14.2800,14.7100
C30_QC_01.d,TAG(56:7_FA20:5),14.2500,14.6500
C30_QC_02.d,TAG(56:7_FA20:5),14.2500,14.6500
C30_QC_00.d,TAG(56:7_FA22:4),14.1600,14.6800
C30_QC_01.d,TAG(56:7_FA22:4),14.1000,14.5800
C30_QC_02.d,TAG(56:7_FA22:4),14.1300,14.5800
C30_QC_00.d,TAG(56:7_FA22:5),14.2500,14.7100
C30_QC_01.d,TAG(56:7_FA22:5),14.1900,14.6500
C30_QC_02.d,TAG(56:7_FA22:5),14.1900,14.6500
C30_QC_00.d,TAG(56:7_FA22:6),14.4300,14.8000
C30_QC_01.d,TAG(56:7_FA22:6),14.4000,14.7400
C30_QC_02.d,TAG(56:7_FA22:6),14.4000,14.7400
C30_QC_00.d,TAG(56:8_FA16:0),14.1300,14.4900
C30_QC_01.d,TAG(56:8_FA16:0),14.1000,14.4300
C30_QC_02.d,TAG(56:8_FA16:0),14.0700,14.4300
C30_QC_00.d,TAG(56:8_FA16:1),13.9100,14.4600
C30_QC_01.d,TAG(56:8_FA16:1),13.8800,14.4000
C30_QC_02.d,TAG(56:8_FA16:1),13.9100,14.4000
C30_QC_00.d,TAG(56:8_FA18:1),14.0100,14.4300
C30_QC_01.d,TAG(56:8_FA18:1),13.9700,14.3700
C30_QC_02.d,TAG(56:8_FA18:1),13.9700,14.3700
C30_QC_00.d,TAG(56:8_FA18:2),13.9400,14.4900
C30_QC_01.d,TAG(56:8_FA18:2),13.9100,14.4300
C30_QC_02.d,TAG(56:8_FA18:2),13.9100,14.4300
C30_QC_00.d,TAG(56:8_FA18:3),13.9700,14.4300
C30_QC_01.d,TAG(56:8_FA18:3),13.9400,14.3700
C30_QC_02.d,TAG(56:8_FA18:3),13.8800,14.3700
C30_QC_00.d,TAG(56:8_FA20:4),13.9400,14.4300
C30_QC_01.d,TAG(56:8_FA20:4),13.9100,14.3700
C30_QC_02.d,TAG(56:8_FA20:4),13.9100,14.3700
C30_QC_00.d,TAG(56:8_FA20:5),14.0100,14.3700
C30_QC_01.d,TAG(56:8_FA20:5),13.9700,14.3100
C30_QC_02.d,TAG(56:8_FA20:5),13.9400,14.3100
C30_QC_00.d,TAG(56:8_FA22:5),13.9400,14.4600
C30_QC_01.d,TAG(56:8_FA22:5),13.8800,14.4300
C30_QC_02.d,TAG(56:8_FA22:5),13.9400,14.4300
C30_QC_00.d,TAG(56:8_FA22:6),14.1300,14.4600
C30_QC_01.d,TAG(56:8_FA22:6),14.0700,14.4300
C30_QC_02.d,TAG(56:8_FA22:6),14.0700,14.4300
C30_QC_00.d,TAG(56:9_FA18:3),13.7300,14.2500
C30_QC_01.d,TAG(56:9_FA18:3),13.6700,14.2200
C30_QC_02.d,TAG(56:9_FA18:3),13.6700,14.1900
C30_QC_00.d,TAG(56:9_FA20:4),13.7300,14.1600
C30_QC_01.d,TAG(56:9_FA20:4),13.6700,14.1900
C30_QC_02.d,TAG(56:9_FA20:4),13.7000,14.1900
C30_QC_00.d,TAG(56:9_FA20:5),13.7300,14.2500
C30_QC_01.d,TAG(56:9_FA20:5),13.6700,14.1900
C30_QC_02.d,TAG(56:9_FA20:5),13.6700,14.1900
C30_QC_00.d,TAG(56:9_FA22:6),13.7900,14.1900
C30_QC_01.d,TAG(56:9_FA22:6),13.7600,14.1600
C30_QC_02.d,TAG(56:9_FA22:6),13.7600,14.1600
C30_QC_00.d,TAG(57:2_FA18:1),14.1200,14.4900
C30_QC_01.d,TAG(57:2_FA18:1),14.0600,14.4300
C30_QC_02.d,TAG(57:2_FA18:1),14.0600,14.4300
C30_QC_00.d,TAG(57:3_FA18:2),13.8500,14.1800
C30_QC_01.d,TAG(57:3_FA18:2),13.7900,14.1500
C30_QC_02.d,TAG(57:3_FA18:2),13.7900,14.1500
C30_QC_00.d,TAG(58:10_FA18:2),13.8500,14.1800
C30_QC_01.d,TAG(58:10_FA18:2),13.7900,14.1500
C30_QC_02.d,TAG(58:10_FA18:2),13.7900,14.1200
C30_QC_00.d,TAG(58:10_FA20:4),13.8500,14.3700
C30_QC_01.d,TAG(58:10_FA20:4),13.7900,14.3400
C30_QC_02.d,TAG(58:10_FA20:4),13.8200,14.3100
C30_QC_00.d,TAG(58:10_FA20:5),13.7300,14.2800
C30_QC_01.d,TAG(58:10_FA20:5),13.2100,14.2200
C30_QC_02.d,TAG(58:10_FA20:5),13.2100,14.4000
C30_QC_00.d,TAG(58:10_FA22:5),13.7900,14.2800
C30_QC_01.d,TAG(58:10_FA22:5),13.6000,14.3100
C30_QC_02.d,TAG(58:10_FA22:5),13.6000,14.2500
C30_QC_00.d,TAG(58:10_FA22:6),13.8200,14.3700
C30_QC_01.d,TAG(58:10_FA22:6),13.7900,14.3100
C30_QC_02.d,TAG(58:10_FA22:6),13.7900,14.2500
C30_QC_00.d,TAG(58:2_FA18:1),16.4400,16.8400
C30_QC_01.d,TAG(58:2_FA18:1),16.4400,16.8100
C30_QC_02.d,TAG(58:2_FA18:1),16.4100,16.8100
C30_QC_00.d,TAG(58:3_FA18:1),15.8900,16.4400
C30_QC_01.d,TAG(58:3_FA18:1),15.8600,16.4100
C30_QC_02.d,TAG(58:3_FA18:1),15.8300,16.3800
C30_QC_00.d,TAG(58:5_FA18:1),14.8900,15.6800
C30_QC_01.d,TAG(58:5_FA18:1),14.8200,15.5900
C30_QC_02.d,TAG(58:5_FA18:1),14.8900,15.5900
C30_QC_00.d,TAG(58:6_FA16:0),14.9200,15.2800
C30_QC_01.d,TAG(58:6_FA16:0),14.8500,15.2200
C30_QC_02.d,TAG(58:6_FA16:0),14.8500,15.2200
C30_QC_00.d,TAG(58:6_FA18:0),14.9500,15.6500
C30_QC_01.d,TAG(58:6_FA18:0),14.8500,15.3400
C30_QC_02.d,TAG(58:6_FA18:0),14.5200,15.5600
C30_QC_00.d,TAG(58:6_FA18:1),14.5800,15.3400
C30_QC_01.d,TAG(58:6_FA18:1),14.7900,15.2200
C30_QC_02.d,TAG(58:6_FA18:1),14.5500,15.2800
C30_QC_00.d,TAG(58:6_FA20:4),14.9200,15.3400
C30_QC_01.d,TAG(58:6_FA20:4),14.9200,15.4000
C30_QC_02.d,TAG(58:6_FA20:4),14.8900,15.3400
C30_QC_00.d,TAG(58:6_FA22:4),14.8200,15.2500
C30_QC_01.d,TAG(58:6_FA22:4),14.7600,15.2200
C30_QC_02.d,TAG(58:6_FA22:4),14.7900,15.1900
C30_QC_00.d,TAG(58:6_FA22:5),14.5500,15.5000
C30_QC_01.d,TAG(58:6_FA22:5),14.5200,15.4400
C30_QC_02.d,TAG(58:6_FA22:5),14.5500,15.4400
C30_QC_00.d,TAG(58:7_FA16:0),14.5500,15.1300
C30_QC_01.d,TAG(58:7_FA16:0),14.5500,15.0700
C30_QC_02.d,TAG(58:7_FA16:0),14.5200,14.9200
C30_QC_00.d,TAG(58:7_FA18:0),14.4300,15.1900
C30_QC_01.d,TAG(58:7_FA18:0),14.4300,15.1600
C30_QC_02.d,TAG(58:7_FA18:0),14.4900,15.1300
C30_QC_00.d,TAG(58:7_FA18:1),14.4900,15.1900
C30_QC_01.d,TAG(58:7_FA18:1),14.3100,15.1300
C30_QC_02.d,TAG(58:7_FA18:1),14.3100,15.1300
C30_QC_00.d,TAG(58:7_FA18:2),14.4900,14.9500
C30_QC_01.d,TAG(58:7_FA18:2),14.2400,14.8900
C30_QC_02.d,TAG(58:7_FA18:2),14.4600,14.9800
C30_QC_00.d,TAG(58:7_FA20:4),14.4000,15.1000
C30_QC_01.d,TAG(58:7_FA20:4),14.5200,15.0700
C30_QC_02.d,TAG(58:7_FA20:4),14.3700,15.0700
C30_QC_00.d,TAG(58:7_FA22:4),14.5200,14.8900
C30_QC_01.d,TAG(58:7_FA22:4),14.4600,14.8200
C30_QC_02.d,TAG(58:7_FA22:4),14.4600,14.8200
C30_QC_00.d,TAG(58:7_FA22:5),14.4000,15.1000
C30_QC_01.d,TAG(58:7_FA22:5),14.3100,15.0700
C30_QC_02.d,TAG(58:7_FA22:5),14.3100,15.0400
C30_QC_00.d,TAG(58:7_FA22:6),14.8600,15.1900
C30_QC_01.d,TAG(58:7_FA22:6),14.7900,15.1600
C30_QC_02.d,TAG(58:7_FA22:6),14.7900,15.1600
C30_QC_00.d,TAG(58:8_FA18:1),14.2100,14.7900
